lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,25_dbm,33_dbm,189_dbm,188_dbm,208_dbm,476_dbm,246_dbm,181_dbm,200_dbm,196_dbm,459_dbm,195_dbm,419_dbm,131_dbm,484_dbm,443_dbm,timestamp,intersection_points,label
24.7887253,120.9942416,10.017000198364258,181.60511779785156,0.0,-21.0,-35.46,-10.38,141.26277,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7887253,120.9942416,10.017000198364258,181.60511779785156,0.0,-7.8599997,-39.84,-16.26,149.77913,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7887125,120.9942413,10.02299976348877,181.85914611816406,0.0,6.3599997,-40.98,15.36,152.49477,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7887125,120.9942413,10.02299976348877,181.85914611816406,0.0,-21.96,-30.24,20.46,161.51741,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7887125,120.9942413,10.02299976348877,181.85914611816406,0.0,-17.64,-39.54,-2.82,142.64072,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7887125,120.9942413,10.02299976348877,181.85914611816406,0.0,2.1,-44.219997,-9.179999,-164.82863,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7887002,120.994241,10.07800006866455,181.62979125976562,0.0,5.2799997,-37.26,22.14,165.65358,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7887002,120.994241,10.07800006866455,181.62979125976562,0.0,-19.32,-37.68,-3.3,171.42218,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7886867,120.9942413,10.098999977111816,180.6341552734375,0.0,-7.2599998,-33.719997,-26.88,148.35097,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7886867,120.9942413,10.098999977111816,180.6341552734375,0.0,13.259999,-42.36,-4.74,-165.82689,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7886867,120.9942413,10.098999977111816,180.6341552734375,0.0,0.9,-29.76,25.98,177.02731,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7886728,120.9942408,10.229000091552734,179.88645935058594,0.0,-13.38,-36.48,3.4199998,163.38416,0,0,0,0,-80,0,0,-73,-82,0,0,0,0,0,0,0,17,0,1
24.7886165,120.9942338,10.28499984741211,182.30116271972656,0.0,-9.48,-31.439999,27.06,162.88591,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7886021,120.9942336,10.25100040435791,182.1190643310547,0.0,-3.0,-37.68,-22.32,-177.2003,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7886021,120.9942336,10.25100040435791,182.1190643310547,0.0,4.5,-34.14,-26.88,-143.46214,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7885895,120.9942332,10.258999824523926,182.16079711914062,0.0,9.54,-36.42,22.439999,136.74402,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7885895,120.9942332,10.258999824523926,182.16079711914062,0.0,-16.619999,-36.719997,9.84,161.17654,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7885895,120.9942332,10.258999824523926,182.16079711914062,0.0,-10.139999,-29.82,-30.72,150.71518,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7885774,120.9942324,10.265999794006348,182.08187866210938,0.0,10.5,-43.62,-7.02,-166.1511,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7885774,120.9942324,10.265999794006348,182.08187866210938,0.0,-5.3399997,-31.98,25.68,173.63518,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7885629,120.9942321,10.163999557495117,182.01205444335938,0.0,-8.28,-37.98,-18.3,-176.99286,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7885629,120.9942321,10.163999557495117,182.01205444335938,0.0,10.5,-28.8,-31.859999,152.5738,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7885629,120.9942321,10.163999557495117,182.01205444335938,0.0,18.539999,-38.34,11.82,145.70372,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7885629,120.9942321,10.163999557495117,182.01205444335938,0.0,-4.7999997,-38.04,15.059999,161.99313,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7885481,120.9942321,10.208999633789062,182.3773193359375,0.0,-9.9,-31.26,-27.0,149.04506,0,0,0,0,-76,0,-77,-71,0,0,0,0,0,0,0,0,17,0,1
24.7895534,120.9948281,9.98799991607666,296.7608947753906,0.0,-2.52,19.56,-39.3,55.359047,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895613,120.9948118,9.932000160217285,291.6559753417969,0.0,20.699999,-12.24,-39.719997,-106.5357,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895613,120.9948118,9.932000160217285,291.6559753417969,0.0,21.9,-16.8,-34.92,-109.57375,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895613,120.9948118,9.932000160217285,291.6559753417969,0.0,0.29999998,16.68,-40.86,46.287903,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895613,120.9948118,9.932000160217285,291.6559753417969,0.0,4.7999997,2.8799999,-43.68,-23.324337,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895671,120.9947977,9.96399974822998,284.4703063964844,0.0,18.96,-18.0,-35.7,39.263542,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895671,120.9947977,9.96399974822998,284.4703063964844,0.0,-1.86,2.1599998,-43.92,-67.70927,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895714,120.994786,10.019000053405762,39.21414566040039,0.0,-8.639999,14.94,-39.6,60.396698,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895714,120.994786,10.019000053405762,39.21414566040039,0.0,-1.86,-10.8,-43.26,-139.78963,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895714,120.994786,10.019000053405762,39.21414566040039,0.0,-5.22,-20.939999,-38.219997,-113.54376,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895748,120.9947915,10.065999984741211,97.95787048339844,0.0,-5.3399997,12.48,-41.04,-4.0990157,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895748,120.9947915,10.065999984741211,97.95787048339844,0.0,-2.3999999,-0.84,-42.12,-11.597013,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895748,120.9947915,10.065999984741211,97.95787048339844,0.0,19.68,-25.32,-31.08,-65.304855,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895748,120.9947915,10.065999984741211,97.95787048339844,0.0,5.3399997,-21.9,-36.059998,-121.18022,-85,-87,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896027,120.9945357,9.873000144958496,257.9503479003906,0.0,35.82,-25.5,-7.5,-174.484,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895969,120.9945218,9.835000038146973,254.62413024902344,0.0,32.88,2.1,-28.08,-65.23687,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895969,120.9945218,9.835000038146973,254.62413024902344,0.0,20.46,6.54,-36.059998,-21.863842,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895917,120.9945091,9.878999710083008,251.7041778564453,0.0,36.78,-17.699999,-17.82,114.79492,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895917,120.9945091,9.878999710083008,251.7041778564453,0.0,25.68,-24.18,-24.72,-126.45055,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895917,120.9945091,9.878999710083008,251.7041778564453,0.0,12.48,-4.8599997,-39.3,55.231796,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895917,120.9945091,9.878999710083008,251.7041778564453,0.0,17.46,-12.78,-35.52,-96.0282,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895855,120.994497,9.942000389099121,254.7644500732422,0.0,25.8,-32.64,-10.98,53.82423,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895812,120.9944841,9.982999801635742,257.173828125,0.0,13.74,-18.359999,-34.14,-114.48062,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895812,120.9944841,9.982999801635742,257.173828125,0.0,2.8799999,-5.22,-40.32,85.352745,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895812,120.9944841,9.982999801635742,257.173828125,0.0,24.18,-27.779999,-21.48,-136.67982,0,-94,0,0,-86,0,0,-95,0,0,0,0,0,0,0,0,17,0,1
24.7895547,120.9944179,10.35099983215332,242.85850524902344,0.0,3.6,-24.539999,-35.82,-120.02419,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895499,120.9944053,10.432000160217285,241.4045867919922,0.0,14.88,-40.14,-3.12,154.31996,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895499,120.9944053,10.432000160217285,241.4045867919922,0.0,-12.059999,-34.62,-19.199999,-159.32454,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895499,120.9944053,10.432000160217285,241.4045867919922,0.0,-5.8199997,-16.02,-37.98,104.83043,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895444,120.9943964,10.38700008392334,239.1636505126953,0.0,13.2,-31.859999,-23.939999,-139.60089,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895444,120.9943964,10.38700008392334,239.1636505126953,0.0,2.58,-41.579998,-0.65999997,176.973,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895367,120.9943868,10.347999572753906,237.87437438964844,0.0,-5.1,-27.18,-31.859999,-102.46526,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895367,120.9943868,10.347999572753906,237.87437438964844,0.0,12.42,-23.46,-34.14,116.99628,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895367,120.9943868,10.347999572753906,237.87437438964844,0.0,24.72,-36.96,-0.53999996,103.16758,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895367,120.9943868,10.347999572753906,237.87437438964844,0.0,9.66,-41.579998,6.3599997,166.71405,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895261,120.9943766,10.236000061035156,235.50889587402344,0.0,11.7,-29.039999,-31.619999,122.149475,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895261,120.9943766,10.236000061035156,235.50889587402344,0.0,7.8599997,-32.94,-27.0,-134.4002,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895163,120.9943661,10.149999618530273,234.0682373046875,0.0,13.2,-41.219997,2.7,165.23918,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895163,120.9943661,10.149999618530273,234.0682373046875,0.0,0.29999998,-36.84,-19.199999,-155.83891,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895163,120.9943661,10.149999618530273,234.0682373046875,0.0,-0.59999996,-23.46,-34.14,82.43829,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895065,120.9943566,10.13700008392334,232.31678771972656,0.0,12.96,-31.74,-24.06,-139.14787,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.7895065,120.9943566,10.13700008392334,232.31678771972656,0.0,10.0199995,-40.26,-6.66,172.87152,0,-95,0,0,-96,0,0,-87,0,0,0,0,0,0,0,0,17,0,1
24.789437,120.9942943,10.204000473022461,224.432861328125,0.0,-22.14,-18.24,-32.219997,129.26863,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7894249,120.994287,10.225000381469727,223.1913604736328,0.0,8.7,-42.899998,-3.24,174.30515,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7894249,120.994287,10.225000381469727,223.1913604736328,0.0,-25.199999,-34.8,8.46,-170.74695,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7894249,120.994287,10.225000381469727,223.1913604736328,0.0,-21.3,-18.3,-33.899998,119.99958,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7894249,120.994287,10.225000381469727,223.1913604736328,0.0,9.9,-30.179998,-29.82,-134.94632,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7894127,120.9942795,10.222000122070312,222.12791442871094,0.0,13.679999,-37.2,-18.18,-150.90683,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7894127,120.9942795,10.222000122070312,222.12791442871094,0.0,18.779999,-39.84,-12.3,-147.85883,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7894127,120.9942795,10.222000122070312,222.12791442871094,0.0,21.539999,-30.9,-22.02,-148.66263,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7894013,120.9942723,10.230999946594238,221.31031799316406,0.0,15.48,-39.66,-9.12,-155.50523,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7894013,120.9942723,10.230999946594238,221.31031799316406,0.0,14.28,-36.48,-17.22,-148.99751,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893904,120.9942636,10.175999641418457,220.84324645996094,0.0,18.66,-36.54,-14.82,-112.22778,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893904,120.9942636,10.175999641418457,220.84324645996094,0.0,23.1,-34.559998,-13.679999,-163.0711,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893904,120.9942636,10.175999641418457,220.84324645996094,0.0,11.7,-38.34,-13.44,-154.42482,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893904,120.9942636,10.175999641418457,220.84324645996094,0.0,10.139999,-35.88,-21.84,-147.46208,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893904,120.9942636,10.175999641418457,220.84324645996094,0.0,25.32,-16.56,-30.66,145.29938,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.789364,120.9942481,10.20300006866455,218.47308349609375,0.0,11.759999,-37.68,-19.439999,-149.22366,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.789364,120.9942481,10.20300006866455,218.47308349609375,0.0,3.3,-39.66,18.6,142.24818,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.789364,120.9942481,10.20300006866455,218.47308349609375,0.0,-20.88,-36.3,-10.86,176.21165,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893504,120.9942422,10.189000129699707,217.2039337158203,0.0,-8.04,-26.64,-32.76,135.51901,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893504,120.9942422,10.189000129699707,217.2039337158203,0.0,7.74,-42.059998,-6.48,-166.6388,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893504,120.9942422,10.189000129699707,217.2039337158203,0.0,-7.62,-31.199999,31.98,177.42302,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893314,120.9942385,10.182999610900879,214.4394073486328,0.0,-15.66,-31.199999,-25.199999,178.94229,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893314,120.9942385,10.182999610900879,214.4394073486328,0.0,-6.6,-27.9,-34.2,-151.46078,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893314,120.9942385,10.182999610900879,214.4394073486328,0.0,5.2799997,-39.54,16.44,144.34877,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893314,120.9942385,10.182999610900879,214.4394073486328,0.0,-16.38,-31.56,22.619999,153.98914,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893167,120.9942338,10.156999588012695,213.0141143798828,0.0,-11.099999,-38.7,-13.86,156.77356,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893167,120.9942338,10.156999588012695,213.0141143798828,0.0,3.3,-39.78,-14.5199995,-159.93724,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893167,120.9942338,10.156999588012695,213.0141143798828,0.0,-0.35999998,-30.06,31.019999,-178.69289,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893167,120.9942338,10.156999588012695,213.0141143798828,0.0,-15.9,-37.739998,9.9,157.12953,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7893001,120.9942324,10.145999908447266,209.7937469482422,0.0,-4.74,-35.94,-21.359999,150.43623,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7892865,120.9942294,10.131999969482422,189.80921936035156,0.0,13.98,-40.14,8.22,153.72542,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7892865,120.9942294,10.131999969482422,189.80921936035156,0.0,-9.599999,-33.84,23.82,159.18513,0,0,0,0,-96,0,0,-90,-95,0,0,0,0,0,0,0,17,0,1
24.7881797,120.9947209,10.140999794006348,63.10512924194336,0.0,-35.219997,-14.099999,18.18,146.72736,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7881797,120.9947209,10.140999794006348,63.10512924194336,0.0,-39.12,6.3599997,15.48,-108.33579,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7881888,120.994736,10.133000373840332,63.824623107910156,0.0,-29.82,1.74,31.8,96.10721,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7881888,120.994736,10.133000373840332,63.824623107910156,0.0,-27.119999,-9.3,32.52,104.71118,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7881963,120.9947493,10.069999694824219,65.02134704589844,0.0,-40.559998,-4.68,14.759999,-145.68393,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7881963,120.9947493,10.069999694824219,65.02134704589844,0.0,-38.46,22.32,3.4199998,2.4189446,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7881963,120.9947493,10.069999694824219,65.02134704589844,0.0,-40.62,-7.2,11.82,138.09065,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7882043,120.9947666,10.090999603271484,65.38075256347656,0.0,-42.239998,-5.8799996,9.42,104.482376,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7882043,120.9947666,10.090999603271484,65.38075256347656,0.0,-42.239998,7.62,-5.8799996,-150.59668,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7882107,120.9947829,10.128000259399414,63.45515441894531,0.0,-40.8,10.0199995,14.099999,71.96794,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7882107,120.9947829,10.128000259399414,63.45515441894531,0.0,-41.34,-2.52,16.74,137.3545,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7882107,120.9947829,10.128000259399414,63.45515441894531,0.0,-43.5,9.059999,5.16,-144.1344,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7882107,120.9947829,10.128000259399414,63.45515441894531,0.0,-39.0,21.9,2.82,-128.61517,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7882166,120.9947982,10.152000427246094,61.23798370361328,0.0,-36.6,5.2799997,24.539999,137.71227,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7882166,120.9947982,10.152000427246094,61.23798370361328,0.0,-32.82,4.8599997,25.32,82.79879,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7882239,120.9948122,10.217000007629395,61.61907958984375,0.0,-42.18,15.54,0.42,-71.08447,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7882239,120.9948122,10.217000007629395,61.61907958984375,0.0,-37.38,20.22,10.0199995,58.604233,0,-81,0,0,0,0,0,-88,0,0,0,0,-74,0,0,0,17,0,1
24.7895536,120.9948985,10.217000007629395,334.0604248046875,0.0,-11.34,11.58,-36.42,-28.432945,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895536,120.9948985,10.217000007629395,334.0604248046875,0.0,-22.5,13.32,-23.22,60.70987,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.78956,120.994879,10.16100025177002,326.91497802734375,0.0,-0.48,-21.539999,-39.36,-67.56704,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.78956,120.994879,10.16100025177002,326.91497802734375,0.0,-2.76,-18.18,-39.18,-106.21544,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895697,120.9948634,10.085000038146973,324.4542236328125,0.0,-6.96,18.9,-33.3,0.6006115,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895697,120.9948634,10.085000038146973,324.4542236328125,0.0,-3.48,4.5,-41.46,-64.53782,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895697,120.9948634,10.085000038146973,324.4542236328125,0.0,15.96,-29.519999,-37.32,-117.03182,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895697,120.9948634,10.085000038146973,324.4542236328125,0.0,0.9,-8.639999,-41.82,-96.0065,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895768,120.9948379,10.001999855041504,318.3697814941406,0.0,3.06,4.2599998,-41.16,80.43889,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895768,120.9948379,10.001999855041504,318.3697814941406,0.0,1.26,-28.199999,-34.44,-129.31543,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895768,120.9948379,10.001999855041504,318.3697814941406,0.0,13.62,-37.079998,-31.439999,-99.71135,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895833,120.9948152,9.907999992370605,313.1993408203125,0.0,-4.08,5.94,-40.8,23.46627,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895833,120.9948152,9.907999992370605,313.1993408203125,0.0,-12.78,4.3199997,-37.079998,-29.217125,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895911,120.9947993,9.890000343322754,311.1814880371094,0.0,7.3799996,-22.439999,-39.239998,-86.5285,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895911,120.9947993,9.890000343322754,311.1814880371094,0.0,-4.44,-12.36,-41.1,-106.59866,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895911,120.9947993,9.890000343322754,311.1814880371094,0.0,-8.34,7.98,-38.579998,59.055824,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895962,120.994777,9.913000106811523,306.8401184082031,0.0,-0.65999997,-25.32,-34.14,-118.804596,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895962,120.994777,9.913000106811523,306.8401184082031,0.0,19.56,-37.079998,-25.74,150.28455,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7895962,120.994777,9.913000106811523,306.8401184082031,0.0,0.35999998,0.24,-41.1,-38.22608,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896026,120.9947571,9.836000442504883,304.8800048828125,0.0,-11.46,6.24,-35.04,3.623326,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896026,120.9947571,9.836000442504883,304.8800048828125,0.0,14.16,-22.439999,-36.48,-85.84032,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896026,120.9947571,9.836000442504883,304.8800048828125,0.0,6.72,-20.64,-36.0,-118.49475,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896069,120.994739,9.819999694824219,302.67523193359375,0.0,-9.0,14.7,-30.599998,55.281555,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896069,120.994739,9.819999694824219,302.67523193359375,0.0,2.46,2.22,-37.86,-84.6021,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896069,120.994739,9.819999694824219,302.67523193359375,0.0,23.1,-29.58,-27.06,95.26944,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896099,120.9947181,9.770999908447266,299.67474365234375,0.0,4.3199997,10.32,-36.899998,-63.639755,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896099,120.9947181,9.770999908447266,299.67474365234375,0.0,-14.46,15.839999,-27.48,57.383324,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896151,120.994701,9.770999908447266,298.86865234375,0.0,18.48,-28.619999,-31.619999,9.894908,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896151,120.994701,9.770999908447266,298.86865234375,0.0,4.2599998,-33.0,-28.859999,-126.60383,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896151,120.994701,9.770999908447266,298.86865234375,0.0,-10.74,18.3,-28.98,43.545334,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896151,120.994701,9.770999908447266,298.86865234375,0.0,-9.84,4.8599997,-35.94,-75.037796,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
24.7896164,120.9946809,9.8100004196167,296.2170104980469,0.0,22.92,-35.16,-24.06,61.537968,-89,-93,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,17,0,1
