lat,lon,acc,bear,bearAcc,magnetometer_x,magnetometer_y,magnetometer_z,heading,25_dbm,33_dbm,208_dbm,181_dbm,246_dbm,200_dbm,189_dbm,459_dbm,188_dbm,timestamp,intersection_points,label
24.7894352,120.9949672,10.062000274658203,341.0508728027344,0.0,-41.16,19.38,-9.84,65.761894,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894491,120.994959,10.057000160217285,339.8165588378906,0.0,-21.72,-10.5,-36.6,-113.951416,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894491,120.994959,10.057000160217285,339.8165588378906,0.0,-16.32,-17.52,-36.059998,-109.73427,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894617,120.9949528,10.071000099182129,339.4580993652344,0.0,-31.08,21.359999,-27.48,69.98529,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894617,120.9949528,10.071000099182129,339.4580993652344,0.0,-31.8,9.24,-32.88,32.42455,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894617,120.9949528,10.071000099182129,339.4580993652344,0.0,-13.559999,-18.24,-38.52,-23.826315,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894746,120.9949454,10.0649995803833,338.76239013671875,0.0,-25.56,24.539999,-30.72,-3.6826468,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894746,120.9949454,10.0649995803833,338.76239013671875,0.0,-34.739998,22.38,-19.14,84.13518,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894746,120.9949454,10.0649995803833,338.76239013671875,0.0,-24.359999,-11.219999,-35.219997,-62.71964,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894873,120.9949397,10.038000106811523,338.6760559082031,0.0,-24.119999,-1.74,-37.32,-98.62022,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894873,120.9949397,10.038000106811523,338.6760559082031,0.0,-28.68,26.939999,-22.02,97.69018,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894873,120.9949397,10.038000106811523,338.6760559082031,0.0,-35.399998,11.7,-26.16,-7.0312595,-87,-91,0,0,0,0,0,0,0,17,0,ROAD
24.7894994,120.9949332,9.949000358581543,338.3333435058594,0.0,-13.38,-13.86,-37.8,-39.665882,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7894994,120.9949332,9.949000358581543,338.3333435058594,0.0,-25.08,22.68,-28.92,12.6987095,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7894994,120.9949332,9.949000358581543,338.3333435058594,0.0,-35.04,17.22,-23.279999,75.26425,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895136,120.9949248,9.895000457763672,337.6691589355469,0.0,-16.199999,-11.94,-38.76,-94.80718,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895136,120.9949248,9.895000457763672,337.6691589355469,0.0,-20.64,-16.14,-36.96,-115.6337,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895272,120.994915,9.894000053405762,336.3299255371094,0.0,-27.96,23.4,-29.279999,70.98185,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895272,120.994915,9.894000053405762,336.3299255371094,0.0,-25.26,7.14,-38.52,-14.264539,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895272,120.994915,9.894000053405762,336.3299255371094,0.0,6.06,-21.24,-37.5,22.610401,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895398,120.9949033,9.86299991607666,334.4815979003906,0.0,-16.56,10.92,-41.28,-9.454495,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895398,120.9949033,9.86299991607666,334.4815979003906,0.0,-34.2,11.04,-29.46,80.05832,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895398,120.9949033,9.86299991607666,334.4815979003906,0.0,-7.2599998,-16.92,-40.68,-75.13141,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895398,120.9949033,9.86299991607666,334.4815979003906,0.0,-9.66,-20.46,-39.54,-104.2604,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895497,120.9948902,9.861000061035156,331.9313049316406,0.0,-25.439999,16.98,-36.719997,87.40952,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895497,120.9948902,9.861000061035156,331.9313049316406,0.0,-26.519999,7.74,-38.04,-2.4631605,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895602,120.994879,9.814000129699707,330.37603759765625,0.0,-2.46,-25.019999,-37.739998,-15.1657095,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895602,120.994879,9.814000129699707,330.37603759765625,0.0,-28.08,8.76,-36.66,-45.12968,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895602,120.994879,9.814000129699707,330.37603759765625,0.0,-34.079998,16.14,-27.9,81.64342,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895698,120.9948678,9.744999885559082,328.615234375,0.0,-11.94,-18.539999,-39.239998,-95.31668,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895698,120.9948678,9.744999885559082,328.615234375,0.0,-5.64,-26.22,-36.0,-124.29928,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895777,120.9948577,9.753000259399414,327.0670166015625,0.0,-16.68,11.16,-41.879997,59.87503,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895777,120.9948577,9.753000259399414,327.0670166015625,0.0,-14.639999,4.2,-41.94,8.816171,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895777,120.9948577,9.753000259399414,327.0670166015625,0.0,15.299999,-25.14,-32.94,-42.614986,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895777,120.9948577,9.753000259399414,327.0670166015625,0.0,-10.559999,-4.2,-44.16,-82.42375,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895853,120.9948487,9.75,326.0308532714844,0.0,-22.08,7.56,-40.14,76.99658,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895853,120.9948487,9.75,326.0308532714844,0.0,-4.44,-18.42,-39.66,-123.852844,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895853,120.9948487,9.75,326.0308532714844,0.0,-1.86,-29.939999,-33.18,-129.27953,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895938,120.9948382,9.779999732971191,324.94049072265625,0.0,-14.28,-0.48,-44.34,35.516827,0,-76,0,0,0,0,0,-62,0,17,0,ROAD
24.7895938,120.9948382,9.779999732971191,324.94049072265625,0.0,-18.119999,-7.56,-40.2,66.231125,-81,0,0,-89,0,0,0,0,0,17,0,ROAD
24.7896025,120.9948289,9.793000221252441,324.3098449707031,0.0,13.2,-28.8,-28.92,9.995294,0,-94,0,-89,0,0,0,0,0,17,0,ROAD
24.7896025,120.9948289,9.793000221252441,324.3098449707031,0.0,-9.3,-20.4,-36.6,-113.22487,0,0,-94,-89,0,0,0,0,0,17,0,ROAD
24.7896025,120.9948289,9.793000221252441,324.3098449707031,0.0,-19.38,3.24,-40.8,80.615814,0,-94,0,-89,0,0,0,0,0,17,0,ROAD
24.7896083,120.9948191,9.82699966430664,323.0228271484375,0.0,-7.3199997,-15.42,-38.04,-104.93681,0,0,-94,-89,0,0,0,0,0,17,0,ROAD
24.7896083,120.9948191,9.82699966430664,323.0228271484375,0.0,14.759999,-30.0,-21.48,139.79594,0,-94,0,-89,0,0,0,0,0,17,0,ROAD
24.7896083,120.9948191,9.82699966430664,323.0228271484375,0.0,-9.599999,1.56,-42.3,-24.660862,0,0,-94,-89,0,0,0,0,0,17,0,ROAD
24.7896083,120.9948191,9.82699966430664,323.0228271484375,0.0,-17.34,4.74,-39.48,76.3796,0,-94,0,-89,0,0,0,0,0,17,0,ROAD
24.7896119,120.994806,9.822999954223633,320.04473876953125,0.0,13.679999,-19.32,-31.92,-23.977556,0,0,-94,-89,0,0,0,0,0,17,0,ROAD
24.7896119,120.994806,9.822999954223633,320.04473876953125,0.0,-2.8799999,-16.199999,-37.739998,-113.78459,0,-94,0,-89,0,0,0,0,0,17,0,ROAD
24.7896181,120.9947939,9.82699966430664,318.371826171875,0.0,-19.56,17.4,-35.64,45.56523,0,0,-94,-89,0,0,0,0,0,17,0,ROAD
24.7896181,120.9947939,9.82699966430664,318.371826171875,0.0,-12.0,-6.18,-41.52,-91.68468,0,-94,0,-89,0,0,0,0,0,17,0,ROAD
24.7896181,120.9947939,9.82699966430664,318.371826171875,0.0,12.54,-26.4,-30.06,24.738699,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896196,120.9947747,9.937000274658203,313.51129150390625,0.0,-9.42,4.2599998,-42.96,-31.209316,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896196,120.9947747,9.937000274658203,313.51129150390625,0.0,-21.24,5.52,-38.28,81.532166,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896196,120.9947747,9.937000274658203,313.51129150390625,0.0,2.1599998,-24.6,-34.2,-120.68157,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896206,120.994758,9.92300033569336,309.76708984375,0.0,5.2799997,-29.64,-29.16,-129.05411,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896206,120.994758,9.92300033569336,309.76708984375,0.0,-19.74,6.48,-38.52,46.988228,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896206,120.994758,9.92300033569336,309.76708984375,0.0,-16.32,-9.12,-39.48,-68.96375,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896202,120.9947434,9.885000228881836,306.10235595703125,0.0,10.98,-30.0,-25.859999,-19.180931,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896202,120.9947434,9.885000228881836,306.10235595703125,0.0,-17.279999,-9.66,-37.8,-90.80757,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896198,120.9947287,9.815999984741211,302.3141784667969,0.0,-23.16,2.6399999,-36.12,86.35171,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896198,120.9947287,9.815999984741211,302.3141784667969,0.0,2.3999999,-19.74,-37.14,-118.075676,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896198,120.9947287,9.815999984741211,302.3141784667969,0.0,10.86,-28.98,-29.76,-115.740654,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896197,120.994713,9.75100040435791,298.4960632324219,0.0,-6.18,1.1999999,-42.18,58.41608,-85,0,0,0,-89,0,0,0,0,17,0,ROAD
24.7896197,120.994713,9.75100040435791,298.4960632324219,0.0,-4.74,-5.64,-41.399998,-26.773958,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896197,120.994713,9.75100040435791,298.4960632324219,0.0,22.26,-29.58,-23.699999,26.963854,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896175,120.9946942,9.696999549865723,293.0728454589844,0.0,-5.7599998,-15.0,-39.239998,-106.03852,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896175,120.9946942,9.696999549865723,293.0728454589844,0.0,-9.719999,3.6599998,-41.399998,79.7127,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896179,120.9946798,9.767000198364258,290.90185546875,0.0,20.22,-7.2599998,-36.36,-98.67881,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896179,120.9946798,9.767000198364258,290.90185546875,0.0,28.859999,-10.08,-30.119999,-104.662506,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896179,120.9946798,9.767000198364258,290.90185546875,0.0,26.34,-2.34,-34.26,-49.44217,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896179,120.9946798,9.767000198364258,290.90185546875,0.0,26.519999,-0.48,-33.059998,-63.984592,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896179,120.9946798,9.767000198364258,290.90185546875,0.0,30.66,-7.3199997,-29.64,-100.86871,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896179,120.9946798,9.767000198364258,290.90185546875,0.0,30.42,-6.7799997,-29.58,-91.88296,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896179,120.9946798,9.767000198364258,290.90185546875,0.0,28.619999,1.9799999,-32.399998,-34.878273,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896131,120.9946474,9.701000213623047,284.5458984375,0.0,30.0,-3.8999999,-30.0,-88.11141,0,0,-90,-94,0,0,0,0,0,17,0,ROAD
24.7896131,120.9946474,9.701000213623047,284.5458984375,0.0,30.539999,-6.18,-30.06,-93.13046,-96,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7896131,120.9946474,9.701000213623047,284.5458984375,0.0,14.5199995,1.4399999,-41.219997,-29.700457,0,-97,-93,0,0,0,0,0,0,17,0,ROAD
24.7896131,120.9946474,9.701000213623047,284.5458984375,0.0,-4.44,-9.42,-41.82,-56.37645,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7896131,120.9946474,9.701000213623047,284.5458984375,0.0,13.98,-30.0,-25.859999,96.327225,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7896104,120.9946128,9.675000190734863,282.0558166503906,0.0,-10.62,-19.26,-36.42,-119.69401,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7896104,120.9946128,9.675000190734863,282.0558166503906,0.0,-20.58,-2.3999999,-39.18,81.870705,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7896063,120.9945961,9.753000259399414,280.16925048828125,0.0,-8.099999,-18.48,-37.14,-121.70605,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7896063,120.9945961,9.753000259399414,280.16925048828125,0.0,-0.12,-35.579998,-21.0,-164.47836,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7896063,120.9945961,9.753000259399414,280.16925048828125,0.0,-25.32,-7.08,-35.04,-34.9247,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7896063,120.9945961,9.753000259399414,280.16925048828125,0.0,-20.64,-8.5199995,-37.26,-41.13926,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895971,120.9945707,9.920999526977539,275.8049621582031,0.0,9.9,-27.119999,-28.56,69.765205,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895971,120.9945707,9.920999526977539,275.8049621582031,0.0,-18.06,-24.3,-29.46,-132.54881,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895971,120.9945707,9.920999526977539,275.8049621582031,0.0,-19.8,-1.0799999,-38.16,70.460724,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895971,120.9945707,9.920999526977539,275.8049621582031,0.0,-1.02,-22.98,-34.26,-123.98154,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895951,120.9945542,10.144000053405762,274.5391540527344,0.0,10.26,-33.6,-20.699999,90.56739,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895897,120.9945336,10.151000022888184,271.88861083984375,0.0,-21.84,0.12,-37.68,-29.051027,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895897,120.9945336,10.151000022888184,271.88861083984375,0.0,-17.82,-5.58,-37.98,8.397315,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895897,120.9945336,10.151000022888184,271.88861083984375,0.0,13.62,-26.58,-27.3,-133.46622,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895897,120.9945336,10.151000022888184,271.88861083984375,0.0,-4.2599998,-30.96,-27.18,-129.14703,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895839,120.9945135,10.055999755859375,268.89105224609375,0.0,-23.58,-0.35999998,-36.18,68.38139,0,0,-93,0,0,0,0,0,0,17,0,ROAD
24.7895839,120.9945135,10.055999755859375,268.89105224609375,0.0,-10.679999,-23.4,-33.42,-129.0713,0,0,-89,-92,0,0,0,0,0,17,0,ROAD
24.7895839,120.9945135,10.055999755859375,268.89105224609375,0.0,8.7,-38.76,-14.5199995,125.20962,0,0,-89,-92,0,0,0,0,0,17,0,ROAD
24.7895839,120.9945135,10.055999755859375,268.89105224609375,0.0,-28.92,-4.3199997,-33.12,-19.802048,0,0,-89,-92,0,0,0,0,0,17,0,ROAD
24.7895839,120.9945135,10.055999755859375,268.89105224609375,0.0,-23.16,-9.599999,-36.66,-161.78584,0,0,-89,-92,0,0,0,0,0,17,0,ROAD
24.7895765,120.9944846,10.093999862670898,253.7068634033203,0.0,9.3,-33.78,-20.939999,-132.63887,0,0,-89,-92,0,0,0,0,0,17,0,ROAD
24.7895765,120.9944846,10.093999862670898,253.7068634033203,0.0,-8.7,-34.92,-19.32,-145.9926,0,0,-89,-92,0,0,0,0,0,17,0,ROAD
24.7895765,120.9944846,10.093999862670898,253.7068634033203,0.0,-22.32,-9.24,-35.64,99.390686,0,0,-89,-92,0,0,0,0,0,17,0,ROAD
24.7895765,120.9944846,10.093999862670898,253.7068634033203,0.0,-7.74,-23.64,-33.48,-127.865746,0,0,-89,-92,0,0,0,0,0,17,0,ROAD
24.7895639,120.9944636,10.121000289916992,246.88136291503906,0.0,11.82,-38.879997,-3.0,152.77068,0,0,-89,-92,0,0,0,0,0,17,0,ROAD
24.7895515,120.994441,10.145000457763672,243.0582733154297,0.0,-14.099999,-24.119999,-32.76,-126.10953,0,0,-89,-92,0,0,0,0,0,17,0,ROAD
24.7895515,120.994441,10.145000457763672,243.0582733154297,0.0,-11.4,-18.359999,-36.84,113.036896,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895515,120.994441,10.145000457763672,243.0582733154297,0.0,18.779999,-34.62,-17.22,-157.91772,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895515,120.994441,10.145000457763672,243.0582733154297,0.0,4.62,-41.46,-3.24,-176.70964,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895396,120.99442,10.152999877929688,239.75096130371094,0.0,-3.6599998,-14.46,-42.059998,86.69615,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895396,120.99442,10.152999877929688,239.75096130371094,0.0,3.06,-19.8,-38.82,-88.8061,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895275,120.9944018,10.116999626159668,232.84788513183594,0.0,17.58,-37.559998,-2.34,138.91078,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895275,120.9944018,10.116999626159668,232.84788513183594,0.0,-21.42,-25.5,-25.74,-143.8601,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895275,120.9944018,10.116999626159668,232.84788513183594,0.0,-16.44,-16.56,-36.18,103.40369,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895161,120.994388,10.062000274658203,228.30999755859375,0.0,10.8,-33.239998,-21.3,-141.4276,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895161,120.994388,10.062000274658203,228.30999755859375,0.0,-1.02,-40.26,3.1799998,178.01244,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895161,120.994388,10.062000274658203,228.30999755859375,0.0,-13.559999,-18.48,-36.3,50.26247,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895161,120.994388,10.062000274658203,228.30999755859375,0.0,-9.42,-22.859999,-35.28,-113.473694,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895161,120.994388,10.062000274658203,228.30999755859375,0.0,5.3399997,-37.739998,-13.62,172.8119,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7895161,120.994388,10.062000274658203,228.30999755859375,0.0,-16.14,-31.199999,-23.64,-150.99657,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7894979,120.9943682,10.090999603271484,221.02468872070312,0.0,-11.4,-22.02,-34.86,103.734375,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7894979,120.9943682,10.090999603271484,221.02468872070312,0.0,7.56,-34.32,-21.96,-141.67041,0,0,-95,-89,0,0,0,0,0,17,0,ROAD
24.7894979,120.9943682,10.090999603271484,221.02468872070312,0.0,-1.68,-39.48,0.78,-178.93013,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894853,120.9943593,10.09000015258789,216.71109008789062,0.0,-12.059999,-25.98,-29.699999,-72.10521,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894853,120.9943593,10.09000015258789,216.71109008789062,0.0,-5.64,-26.64,-30.3,-99.49971,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894737,120.9943524,10.064000129699707,218.2516326904297,0.0,16.26,-38.76,-5.16,131.95746,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894737,120.9943524,10.064000129699707,218.2516326904297,0.0,-3.54,-37.92,-15.599999,-158.29611,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894737,120.9943524,10.064000129699707,218.2516326904297,0.0,-6.48,-21.24,-34.68,106.55085,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894737,120.9943524,10.064000129699707,218.2516326904297,0.0,6.66,-36.3,-19.56,-150.63077,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894591,120.9943443,10.003999710083008,218.60899353027344,0.0,7.44,-40.5,8.16,167.80217,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894447,120.9943339,9.935999870300293,216.45184326171875,0.0,-17.52,-31.679998,-21.72,-167.3004,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894447,120.9943339,9.935999870300293,216.45184326171875,0.0,-6.54,-28.68,-28.019999,131.40666,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894447,120.9943339,9.935999870300293,216.45184326171875,0.0,19.26,-38.04,-2.3999999,128.79706,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894447,120.9943339,9.935999870300293,216.45184326171875,0.0,-12.42,-40.2,-2.8799999,-175.84898,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894302,120.9943233,9.975000381469727,215.4805450439453,0.0,-17.46,-25.199999,-31.619999,105.21557,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894302,120.9943233,9.975000381469727,215.4805450439453,0.0,7.02,-34.02,-23.64,-145.38103,0,-95,0,-89,0,0,0,0,0,17,0,ROAD
24.7894179,120.994315,9.972000122070312,213.44415283203125,0.0,12.0,-39.96,7.44,157.19432,0,0,-97,-90,0,0,0,0,0,17,0,ROAD
24.7894179,120.994315,9.972000122070312,213.44415283203125,0.0,-4.2,-31.5,-28.38,-155.31583,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7894179,120.994315,9.972000122070312,213.44415283203125,0.0,-0.59999996,-27.84,-31.38,135.20882,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7894179,120.994315,9.972000122070312,213.44415283203125,0.0,16.56,-36.0,-12.96,-139.39973,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7894056,120.9943075,9.954000473022461,211.2533721923828,0.0,0.96,-37.92,-14.04,-159.925,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7894056,120.9943075,9.954000473022461,211.2533721923828,0.0,-2.28,-27.42,-32.64,107.46651,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7894056,120.9943075,9.954000473022461,211.2533721923828,0.0,12.3,-35.399998,-19.68,-145.95116,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893934,120.9942987,9.904999732971191,210.7095184326172,0.0,6.12,-37.8,15.12,158.17937,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893811,120.99429,9.906000137329102,207.48646545410156,0.0,-5.3399997,-39.6,-14.16,-173.93732,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893811,120.99429,9.906000137329102,207.48646545410156,0.0,0.0,-33.18,-26.76,125.7341,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893811,120.99429,9.906000137329102,207.48646545410156,0.0,13.44,-40.559998,-2.52,-161.10269,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893811,120.99429,9.906000137329102,207.48646545410156,0.0,-4.8599997,-41.34,3.9599998,178.09372,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.789367,120.9942824,9.847999572753906,200.46791076660156,0.0,-11.34,-33.6,-24.3,117.39104,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.789367,120.9942824,9.847999572753906,200.46791076660156,0.0,0.96,-40.44,-12.9,-161.70807,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.789367,120.9942824,9.847999572753906,200.46791076660156,0.0,9.3,-40.26,8.099999,158.52423,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.789367,120.9942824,9.847999572753906,200.46791076660156,0.0,-7.62,-40.02,-6.7799997,-178.65001,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893506,120.9942757,9.890999794006348,200.05088806152344,0.0,-14.219999,-35.28,-16.26,134.24698,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893367,120.9942683,9.923999786376953,203.8863067626953,0.0,4.5,-41.219997,-2.46,-174.12814,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893367,120.9942683,9.923999786376953,203.8863067626953,0.0,-6.6,-38.579998,9.599999,167.09251,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893367,120.9942683,9.923999786376953,203.8863067626953,0.0,-9.42,-36.18,-19.56,81.95139,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893367,120.9942683,9.923999786376953,203.8863067626953,0.0,-3.1799998,-37.26,-18.72,-171.07706,0,0,0,-90,0,0,0,0,0,17,0,ROAD
24.7893202,120.9942598,9.944000244140625,200.04998779296875,0.0,0.78,-39.66,12.66,168.55054,0,0,-83,-85,0,0,0,0,0,17,0,ROAD
24.7893202,120.9942598,9.944000244140625,200.04998779296875,0.0,-7.62,-40.379997,-2.1,174.55363,0,0,-83,0,0,-85,0,0,0,17,0,ROAD
24.7893202,120.9942598,9.944000244140625,200.04998779296875,0.0,2.1599998,-38.219997,-16.08,154.64696,0,0,-83,-85,0,0,0,0,0,17,0,ROAD
24.7893032,120.9942549,9.87600040435791,195.85275268554688,0.0,9.12,-41.04,3.36,177.69797,0,0,-83,0,0,-85,0,0,0,17,0,ROAD
24.7893032,120.9942549,9.87600040435791,195.85275268554688,0.0,-1.62,-41.16,11.099999,168.4937,0,0,-83,-85,0,0,0,0,0,17,0,ROAD
24.7892905,120.9942544,9.883999824523926,190.64111328125,0.0,3.54,-38.76,-17.22,-143.5099,0,0,-83,0,0,-85,0,0,0,17,0,ROAD
24.7892905,120.9942544,9.883999824523926,190.64111328125,0.0,2.76,-41.52,-6.12,-169.68622,0,0,-83,-85,0,0,0,0,0,17,0,ROAD
24.7892905,120.9942544,9.883999824523926,190.64111328125,0.0,-2.46,-41.399998,9.48,-178.67996,0,0,-83,0,0,-85,0,0,0,17,0,ROAD
24.7892777,120.9942551,9.916999816894531,187.61004638671875,0.0,-13.86,-40.86,-1.8,175.26161,0,0,-83,-85,0,0,0,0,0,17,0,ROAD
24.7892777,120.9942551,9.916999816894531,187.61004638671875,0.0,-9.48,-39.96,-11.7,153.10994,0,0,-83,0,0,-85,0,0,0,17,0,ROAD
24.7892777,120.9942551,9.916999816894531,187.61004638671875,0.0,2.04,-41.64,2.04,178.81435,0,0,-83,-85,0,0,0,0,0,17,0,ROAD
24.789266,120.9942548,9.97700023651123,187.04385375976562,0.0,-4.8599997,-36.719997,20.88,177.29956,0,0,-83,0,0,-85,0,0,0,17,0,ROAD
24.789266,120.9942548,9.97700023651123,187.04385375976562,0.0,-16.8,-37.02,-10.32,167.62428,0,0,-83,-85,0,0,0,0,0,17,0,ROAD
